session_id,intent_actual,intent_predicted,disease_actual,disease_predicted,regional_success,task_completed,fallback_triggered,messages_per_session,csat_score,latency_ms
sess_90585,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,5,526
sess_90586,crop_advisory,market_prices,N/A,N/A,1,1,0,4,5,456
sess_90587,market_prices,market_prices,N/A,N/A,1,1,0,9,5,402
sess_90588,disease_detection,disease_detection,healthy,healthy,1,1,0,5,4,403
sess_90589,crop_advisory,crop_advisory,N/A,N/A,1,0,0,4,4,379
sess_90590,disease_detection,disease_detection,healthy,healthy,1,1,0,5,5,406
sess_90591,crop_advisory,crop_advisory,N/A,N/A,1,1,0,10,5,459
sess_90592,weather_forecast,weather_forecast,N/A,N/A,1,1,0,3,5,283
sess_90593,weather_forecast,weather_forecast,N/A,N/A,1,1,0,5,5,392
sess_90594,disease_detection,disease_detection,healthy,healthy,1,0,0,8,5,398
sess_90595,crop_advisory,crop_advisory,N/A,N/A,1,1,0,2,4,262
sess_90596,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,5,325
sess_90597,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,4,394
sess_90598,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,4,250
sess_90599,disease_detection,disease_detection,leaf_blight,leaf_blight,1,0,0,9,5,434
sess_90600,crop_advisory,crop_advisory,N/A,N/A,1,0,0,7,5,423
sess_90601,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,4,502
sess_90602,weather_forecast,weather_forecast,N/A,N/A,1,1,0,3,4,512
sess_90603,market_prices,market_prices,N/A,N/A,0,1,0,7,1,352
sess_90604,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,7,5,432
sess_90605,weather_forecast,weather_forecast,N/A,N/A,1,1,0,3,5,338
sess_90606,disease_detection,disease_detection,rust,healthy,1,1,0,6,5,445
sess_90607,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,3,4,399
sess_90608,market_prices,market_prices,N/A,N/A,1,1,0,7,5,277
sess_90609,weather_forecast,weather_forecast,N/A,N/A,1,1,0,5,5,514
sess_90610,weather_forecast,weather_forecast,N/A,N/A,1,1,0,5,4,556
sess_90611,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,5,368
sess_90612,disease_detection,disease_detection,rust,rust,1,1,0,11,3,393
sess_90613,disease_detection,disease_detection,healthy,healthy,1,1,0,7,5,356
sess_90614,weather_forecast,crop_advisory,N/A,N/A,1,1,0,7,5,560
sess_90615,weather_forecast,weather_forecast,N/A,N/A,1,1,0,5,5,583
sess_90616,crop_advisory,crop_advisory,N/A,N/A,1,1,0,10,4,499
sess_90617,disease_detection,disease_detection,healthy,healthy,1,1,0,4,4,473
sess_90618,weather_forecast,weather_forecast,N/A,N/A,1,1,1,1,4,297
sess_90619,crop_advisory,crop_advisory,N/A,N/A,0,0,0,5,5,449
sess_90620,disease_detection,disease_detection,leaf_blight,leaf_blight,1,0,1,5,4,549
sess_90621,crop_advisory,crop_advisory,N/A,N/A,1,0,0,6,5,304
sess_90622,market_prices,market_prices,N/A,N/A,1,1,0,4,5,422
sess_90623,market_prices,market_prices,N/A,N/A,0,1,0,9,5,490
sess_90624,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,4,389
sess_90625,disease_detection,disease_detection,rust,rust,1,1,0,5,5,427
sess_90626,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,5,306
sess_90627,weather_forecast,weather_forecast,N/A,N/A,1,0,0,6,5,400
sess_90628,market_prices,market_prices,N/A,N/A,1,1,0,4,5,391
sess_90629,crop_advisory,crop_advisory,N/A,N/A,1,1,1,7,4,426
sess_90630,disease_detection,disease_detection,healthy,healthy,1,1,0,4,5,400
sess_90631,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,11,4,291
sess_90632,disease_detection,disease_detection,healthy,healthy,1,1,0,6,4,316
sess_90633,disease_detection,disease_detection,leaf_blight,leaf_blight,0,1,0,7,5,430
sess_90634,crop_advisory,crop_advisory,N/A,N/A,1,1,0,1,5,610
sess_90635,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,1,0,7,5,328
sess_90636,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,13,4,618
sess_90637,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,3,364
sess_90638,weather_forecast,weather_forecast,N/A,N/A,1,1,0,7,4,259
sess_90639,disease_detection,disease_detection,healthy,healthy,1,1,1,4,4,442
sess_90640,disease_detection,disease_detection,healthy,healthy,1,1,0,4,5,347
sess_90641,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,1,0,7,5,521
sess_90642,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,4,451
sess_90643,market_prices,market_prices,N/A,N/A,1,1,0,6,3,490
sess_90644,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,2,383
sess_90645,weather_forecast,weather_forecast,N/A,N/A,1,0,1,5,5,274
sess_90646,crop_advisory,disease_detection,N/A,N/A,0,1,0,5,5,396
sess_90647,disease_detection,disease_detection,leaf_blight,leaf_blight,0,1,0,7,4,360
sess_90648,disease_detection,disease_detection,leaf_blight,leaf_blight,1,0,0,2,5,424
sess_90649,crop_advisory,market_prices,N/A,N/A,1,1,0,6,5,401
sess_90650,crop_advisory,crop_advisory,N/A,N/A,1,0,0,5,5,460
sess_90651,crop_advisory,crop_advisory,N/A,N/A,1,1,0,2,4,464
sess_90652,market_prices,market_prices,N/A,N/A,1,1,0,5,4,504
sess_90653,disease_detection,disease_detection,healthy,healthy,0,1,0,6,5,567
sess_90654,weather_forecast,weather_forecast,N/A,N/A,1,1,0,5,4,411
sess_90655,market_prices,market_prices,N/A,N/A,1,1,0,4,5,482
sess_90656,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,2,439
sess_90657,disease_detection,disease_detection,healthy,healthy,1,0,0,5,4,447
sess_90658,disease_detection,crop_advisory,leaf_blight,leaf_blight,1,1,0,9,3,311
sess_90659,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,4,448
sess_90660,disease_detection,disease_detection,healthy,healthy,1,1,0,5,4,432
sess_90661,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,1,307
sess_90662,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,4,359
sess_90663,disease_detection,disease_detection,leaf_blight,leaf_blight,1,0,0,3,5,345
sess_90664,weather_forecast,weather_forecast,N/A,N/A,1,1,0,3,5,533
sess_90665,weather_forecast,weather_forecast,N/A,N/A,1,1,0,4,5,344
sess_90666,disease_detection,disease_detection,powdery_mildew,powdery_mildew,0,1,0,7,2,523
sess_90667,weather_forecast,weather_forecast,N/A,N/A,1,1,0,8,4,414
sess_90668,crop_advisory,crop_advisory,N/A,N/A,1,1,0,10,5,522
sess_90669,disease_detection,disease_detection,healthy,rust,1,1,0,4,5,444
sess_90670,market_prices,crop_advisory,N/A,N/A,1,1,0,8,5,317
sess_90671,crop_advisory,crop_advisory,N/A,N/A,0,1,0,8,2,430
sess_90672,crop_advisory,crop_advisory,N/A,N/A,1,1,0,1,4,391
sess_90673,disease_detection,disease_detection,healthy,healthy,1,1,0,7,4,479
sess_90674,weather_forecast,weather_forecast,N/A,N/A,1,1,0,11,5,441
sess_90675,weather_forecast,market_prices,N/A,N/A,1,1,0,2,3,470
sess_90676,disease_detection,disease_detection,healthy,healthy,1,1,0,4,5,548
sess_90677,weather_forecast,weather_forecast,N/A,N/A,1,1,0,8,3,508
sess_90678,crop_advisory,crop_advisory,N/A,N/A,0,1,0,2,5,306
sess_90679,disease_detection,disease_detection,leaf_blight,leaf_blight,1,0,0,6,5,428
sess_90680,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,5,329
sess_90681,market_prices,market_prices,N/A,N/A,1,1,0,8,5,414
sess_90682,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,5,465
sess_90683,disease_detection,disease_detection,rust,powdery_mildew,1,1,0,8,5,438
sess_90684,weather_forecast,weather_forecast,N/A,N/A,1,1,0,8,5,393
sess_90685,weather_forecast,weather_forecast,N/A,N/A,1,1,0,5,2,339
sess_90686,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,5,5,480
sess_90687,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,4,4,397
sess_90688,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,3,384
sess_90689,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,3,387
sess_90690,disease_detection,disease_detection,healthy,healthy,1,1,0,2,5,434
sess_90691,market_prices,market_prices,N/A,N/A,0,1,0,6,4,401
sess_90692,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,5,363
sess_90693,disease_detection,disease_detection,healthy,healthy,1,1,0,5,4,207
sess_90694,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,5,587
sess_90695,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,5,395
sess_90696,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,5,414
sess_90697,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,9,5,273
sess_90698,crop_advisory,disease_detection,N/A,N/A,1,1,0,7,4,517
sess_90699,disease_detection,disease_detection,healthy,healthy,1,1,0,5,5,360
sess_90700,weather_forecast,weather_forecast,N/A,N/A,1,1,0,8,5,500
sess_90701,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,5,480
sess_90702,weather_forecast,weather_forecast,N/A,N/A,1,1,0,5,5,538
sess_90703,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,4,295
sess_90704,disease_detection,disease_detection,healthy,healthy,1,1,0,10,5,458
sess_90705,crop_advisory,crop_advisory,N/A,N/A,1,0,0,8,5,323
sess_90706,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,0,1,6,4,552
sess_90707,disease_detection,disease_detection,healthy,healthy,1,1,0,6,1,534
sess_90708,market_prices,market_prices,N/A,N/A,1,1,0,5,5,385
sess_90709,disease_detection,disease_detection,leaf_blight,leaf_blight,0,1,0,5,4,420
sess_90710,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,5,487
sess_90711,market_prices,market_prices,N/A,N/A,1,1,0,4,5,383
sess_90712,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,5,392
sess_90713,market_prices,market_prices,N/A,N/A,1,1,0,4,5,467
sess_90714,market_prices,market_prices,N/A,N/A,1,1,0,6,4,373
sess_90715,disease_detection,disease_detection,rust,rust,1,1,1,10,2,406
sess_90716,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,5,3,445
sess_90717,disease_detection,disease_detection,healthy,healthy,1,1,0,5,4,476
sess_90718,disease_detection,disease_detection,rust,rust,1,1,0,8,5,413
sess_90719,crop_advisory,crop_advisory,N/A,N/A,0,1,0,5,5,400
sess_90720,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,2,2,411
sess_90721,disease_detection,disease_detection,rust,rust,1,1,0,4,5,385
sess_90722,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,3,520
sess_90723,disease_detection,disease_detection,rust,rust,1,1,0,7,5,525
sess_90724,disease_detection,disease_detection,healthy,healthy,1,1,1,5,3,518
sess_90725,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,5,479
sess_90726,crop_advisory,crop_advisory,N/A,N/A,1,0,0,3,4,398
sess_90727,disease_detection,disease_detection,healthy,healthy,1,0,0,3,5,420
sess_90728,weather_forecast,weather_forecast,N/A,N/A,1,1,0,1,4,338
sess_90729,disease_detection,disease_detection,healthy,healthy,1,1,0,7,4,380
sess_90730,disease_detection,disease_detection,healthy,healthy,1,1,0,5,5,385
sess_90731,disease_detection,disease_detection,rust,rust,1,1,0,7,3,546
sess_90732,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,5,5,453
sess_90733,disease_detection,disease_detection,leaf_blight,leaf_blight,1,0,0,9,4,363
sess_90734,weather_forecast,weather_forecast,N/A,N/A,1,1,0,3,1,374
sess_90735,weather_forecast,weather_forecast,N/A,N/A,1,1,0,5,4,491
sess_90736,weather_forecast,weather_forecast,N/A,N/A,1,1,0,4,5,482
sess_90737,disease_detection,disease_detection,rust,rust,1,1,0,4,5,361
sess_90738,disease_detection,disease_detection,rust,rust,1,1,0,7,5,441
sess_90739,weather_forecast,weather_forecast,N/A,N/A,1,1,1,9,4,397
sess_90740,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,4,403
sess_90741,market_prices,market_prices,N/A,N/A,1,1,0,3,3,461
sess_90742,disease_detection,disease_detection,rust,rust,1,1,0,6,5,334
sess_90743,market_prices,market_prices,N/A,N/A,1,1,0,5,5,385
sess_90744,weather_forecast,market_prices,N/A,N/A,1,1,0,7,5,433
sess_90745,crop_advisory,crop_advisory,N/A,N/A,1,1,0,2,5,346
sess_90746,crop_advisory,disease_detection,N/A,N/A,1,1,0,9,4,522
sess_90747,disease_detection,disease_detection,healthy,healthy,1,1,0,3,4,471
sess_90748,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,1,0,7,5,448
sess_90749,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,1,0,1,5,537
sess_90750,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,3,398
sess_90751,market_prices,market_prices,N/A,N/A,1,0,0,6,3,473
sess_90752,disease_detection,disease_detection,rust,rust,1,1,0,1,3,459
sess_90753,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,5,428
sess_90754,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,5,4,338
sess_90755,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,4,445
sess_90756,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,5,496
sess_90757,crop_advisory,crop_advisory,N/A,N/A,1,0,0,10,5,220
sess_90758,crop_advisory,crop_advisory,N/A,N/A,1,1,0,10,2,377
sess_90759,crop_advisory,crop_advisory,N/A,N/A,1,1,0,10,2,499
sess_90760,disease_detection,disease_detection,healthy,leaf_blight,1,1,0,7,4,439
sess_90761,market_prices,market_prices,N/A,N/A,1,1,0,10,5,455
sess_90762,disease_detection,disease_detection,healthy,healthy,1,0,0,6,4,453
sess_90763,disease_detection,disease_detection,rust,rust,1,1,0,5,5,493
sess_90764,weather_forecast,weather_forecast,N/A,N/A,1,0,0,7,4,219
sess_90765,weather_forecast,weather_forecast,N/A,N/A,1,1,0,8,4,486
sess_90766,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,1,9,3,333
sess_90767,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,5,425
sess_90768,disease_detection,disease_detection,rust,rust,1,1,0,11,5,326
sess_90769,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,1,538
sess_90770,weather_forecast,market_prices,N/A,N/A,1,1,0,3,4,427
sess_90771,crop_advisory,crop_advisory,N/A,N/A,1,0,0,6,3,384
sess_90772,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,0,0,7,5,455
sess_90773,crop_advisory,crop_advisory,N/A,N/A,1,0,0,7,4,371
sess_90774,disease_detection,disease_detection,rust,rust,1,1,0,5,4,553
sess_90775,weather_forecast,weather_forecast,N/A,N/A,1,1,0,10,5,505
sess_90776,weather_forecast,weather_forecast,N/A,N/A,1,1,0,9,5,372
sess_90777,disease_detection,disease_detection,rust,rust,1,1,0,1,4,559
sess_90778,disease_detection,disease_detection,rust,rust,1,1,0,6,4,540
sess_90779,disease_detection,disease_detection,leaf_blight,leaf_blight,0,1,0,3,3,390
sess_90780,disease_detection,crop_advisory,healthy,leaf_blight,1,0,0,4,5,433
sess_90781,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,7,4,554
sess_90782,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,5,267
sess_90783,weather_forecast,weather_forecast,N/A,N/A,1,1,0,9,4,494
sess_90784,weather_forecast,weather_forecast,N/A,N/A,0,1,0,3,5,474
sess_90785,weather_forecast,weather_forecast,N/A,N/A,0,1,0,4,5,512
sess_90786,disease_detection,disease_detection,healthy,healthy,1,1,0,3,4,428
sess_90787,disease_detection,disease_detection,healthy,healthy,1,1,0,4,5,453
sess_90788,weather_forecast,weather_forecast,N/A,N/A,1,1,0,7,3,328
sess_90789,weather_forecast,weather_forecast,N/A,N/A,1,1,0,5,4,351
sess_90790,weather_forecast,weather_forecast,N/A,N/A,1,1,0,5,4,360
sess_90791,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,5,379
sess_90792,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,1,0,6,5,469
sess_90793,market_prices,market_prices,N/A,N/A,1,1,0,6,5,415
sess_90794,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,4,474
sess_90795,market_prices,weather_forecast,N/A,N/A,1,1,0,7,5,545
sess_90796,crop_advisory,crop_advisory,N/A,N/A,1,1,0,2,5,249
sess_90797,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,4,475
sess_90798,market_prices,market_prices,N/A,N/A,1,1,0,2,5,367
sess_90799,weather_forecast,weather_forecast,N/A,N/A,1,0,0,6,4,497
sess_90800,crop_advisory,crop_advisory,N/A,N/A,1,1,1,10,5,388
sess_90801,market_prices,market_prices,N/A,N/A,1,1,0,4,4,551
sess_90802,disease_detection,disease_detection,healthy,leaf_blight,1,1,0,5,4,528
sess_90803,weather_forecast,weather_forecast,N/A,N/A,1,1,0,5,4,532
sess_90804,weather_forecast,weather_forecast,N/A,N/A,0,1,0,4,4,387
sess_90805,disease_detection,disease_detection,leaf_blight,powdery_mildew,0,0,0,5,5,481
sess_90806,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,7,5,557
sess_90807,disease_detection,disease_detection,healthy,powdery_mildew,1,1,0,6,5,477
sess_90808,weather_forecast,weather_forecast,N/A,N/A,1,1,0,9,5,400
sess_90809,disease_detection,disease_detection,healthy,healthy,1,1,0,12,1,493
sess_90810,weather_forecast,weather_forecast,N/A,N/A,1,1,0,10,5,439
sess_90811,crop_advisory,crop_advisory,N/A,N/A,1,0,0,1,5,489
sess_90812,crop_advisory,crop_advisory,N/A,N/A,1,1,0,9,5,288
sess_90813,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,1,6,5,355
sess_90814,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,11,5,549
sess_90815,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,4,421
sess_90816,weather_forecast,weather_forecast,N/A,N/A,1,1,0,8,3,303
sess_90817,market_prices,market_prices,N/A,N/A,1,1,0,4,4,439
sess_90818,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,3,4,432
sess_90819,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,6,5,481
sess_90820,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,3,5,452
sess_90821,disease_detection,disease_detection,healthy,healthy,1,1,0,8,4,385
sess_90822,disease_detection,disease_detection,rust,healthy,1,1,0,5,3,508
sess_90823,disease_detection,disease_detection,healthy,healthy,1,1,0,7,3,481
sess_90824,disease_detection,disease_detection,rust,rust,0,0,0,5,4,459
sess_90825,disease_detection,disease_detection,rust,rust,1,1,0,4,4,362
sess_90826,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,5,215
sess_90827,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,4,184
sess_90828,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,1,0,6,4,592
sess_90829,market_prices,market_prices,N/A,N/A,0,1,0,7,5,426
sess_90830,disease_detection,disease_detection,rust,rust,1,0,0,10,4,530
sess_90831,disease_detection,disease_detection,healthy,healthy,1,1,0,4,5,320
sess_90832,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,1,0,6,5,589
sess_90833,disease_detection,disease_detection,healthy,healthy,1,1,0,6,4,376
sess_90834,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,5,522
sess_90835,disease_detection,disease_detection,rust,rust,1,1,0,8,5,364
sess_90836,crop_advisory,crop_advisory,N/A,N/A,1,1,1,11,1,403
sess_90837,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,3,5,506
sess_90838,disease_detection,disease_detection,healthy,rust,1,1,0,8,5,461
sess_90839,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,5,492
sess_90840,disease_detection,disease_detection,leaf_blight,leaf_blight,0,1,0,6,3,451
sess_90841,crop_advisory,crop_advisory,N/A,N/A,1,1,1,6,5,571
sess_90842,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,1,0,5,4,608
sess_90843,market_prices,market_prices,N/A,N/A,1,1,0,3,3,545
sess_90844,market_prices,market_prices,N/A,N/A,1,1,0,8,4,418
sess_90845,crop_advisory,crop_advisory,N/A,N/A,1,1,1,6,4,419
sess_90846,crop_advisory,crop_advisory,N/A,N/A,1,0,0,5,4,444
sess_90847,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,4,358
sess_90848,crop_advisory,crop_advisory,N/A,N/A,1,1,0,9,5,544
sess_90849,crop_advisory,crop_advisory,N/A,N/A,1,0,0,8,4,469
sess_90850,crop_advisory,crop_advisory,N/A,N/A,1,1,0,2,5,473
sess_90851,crop_advisory,crop_advisory,N/A,N/A,1,0,0,5,3,431
sess_90852,market_prices,market_prices,N/A,N/A,1,1,0,10,1,468
sess_90853,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,5,304
sess_90854,market_prices,market_prices,N/A,N/A,1,1,0,4,5,490
sess_90855,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,5,527
sess_90856,market_prices,market_prices,N/A,N/A,1,1,0,2,5,303
sess_90857,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,10,4,352
sess_90858,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,9,5,441
sess_90859,disease_detection,weather_forecast,leaf_blight,rust,1,1,0,8,3,391
sess_90860,disease_detection,disease_detection,healthy,healthy,1,1,0,5,5,309
sess_90861,crop_advisory,crop_advisory,N/A,N/A,0,1,0,10,4,294
sess_90862,weather_forecast,weather_forecast,N/A,N/A,1,1,0,7,4,593
sess_90863,disease_detection,disease_detection,rust,rust,1,1,0,4,3,367
sess_90864,crop_advisory,crop_advisory,N/A,N/A,1,1,0,11,5,399
sess_90865,disease_detection,disease_detection,rust,rust,1,1,0,3,5,393
sess_90866,disease_detection,disease_detection,healthy,healthy,1,1,0,8,5,551
sess_90867,weather_forecast,weather_forecast,N/A,N/A,1,1,0,3,3,437
sess_90868,disease_detection,disease_detection,leaf_blight,leaf_blight,0,1,0,4,4,391
sess_90869,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,4,5,530
sess_90870,crop_advisory,crop_advisory,N/A,N/A,1,0,0,8,4,439
sess_90871,disease_detection,disease_detection,rust,rust,1,1,0,7,4,349
sess_90872,disease_detection,disease_detection,healthy,healthy,1,1,0,3,5,498
sess_90873,weather_forecast,weather_forecast,N/A,N/A,1,1,0,10,5,374
sess_90874,weather_forecast,weather_forecast,N/A,N/A,1,1,0,3,4,548
sess_90875,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,1,0,8,4,482
sess_90876,disease_detection,disease_detection,rust,rust,0,0,0,3,5,409
sess_90877,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,5,438
sess_90878,disease_detection,disease_detection,rust,rust,1,0,1,5,5,282
sess_90879,market_prices,market_prices,N/A,N/A,1,1,0,1,5,426
